Drug	Strain	ParentCompound	numPoolsTested	Time	Pool	plateID	Manual_Selection	RT	RT_MB	MZ	LeadingMZ	analysisType	Area	AreaControl	AreaControlsubtracted	pval	endConc	startConc	ratioCompoundIntensityStartEnd	hit
M_RANITIDINE_8	A-04	Ranitidine	4	12	02	3	TRUE	0.756	0.457	433.146	434.153	C_AA_TM	20583	0	20583	0.010531699464604468	14309.75	6203	2.3069079477672094	TRUE
M_RANITIDINE_8	A-04	Ranitidine	4	12	03	3	TRUE	0.766	0.457	433.146	434.153	C_AA_TM	18187	0	18187	0.010531699464604468	14309.75	6203	2.3069079477672094	TRUE
M_RANITIDINE_8	A-04	Ranitidine	4	12	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.010531699464604468	14309.75	6203	2.3069079477672094	TRUE
M_RANITIDINE_8	A-04	Ranitidine	4	12	12	3	TRUE	0.744	0.457	433.146	434.153	C_AA_TM	13469	0	13469	0.010531699464604468	14309.75	6203	2.3069079477672094	TRUE
M_RANITIDINE_8	A-05	Ranitidine	4	0	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	0	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	0	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	0	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	0.75	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	0.75	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	0.75	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	0.75	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	1.5	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	1.5	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	1.5	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	1.5	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	3	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	3	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	3	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	6	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	6	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	6	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	6	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	9	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	9	03	3	TRUE	1.29	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	9	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	9	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	12	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	12	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	12	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	A-05	Ranitidine	4	12	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	0	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	0	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	0	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	0	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	0.75	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	0.75	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	0.75	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	0.75	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	1.5	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	1.5	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	1.5	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	1.5	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	3	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	3	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	3	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	3	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	6	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	6	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	6	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	6	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	9	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	9	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	9	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	9	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	12	02	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	12	03	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	12	10	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	C901	Ranitidine	4	12	12	3	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	0	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	0	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	0	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	0	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	0.75	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	0.75	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	0.75	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	0.75	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	1.5	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	1.5	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	1.5	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	1.5	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	3	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	3	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	7451	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	3	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	3	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	6	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	6	03	10	TRUE	0.579	0.457	433.146	434.153	C_AA_TM	14935	0	14935	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	6	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	6	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	9	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	9	03	10	TRUE	0.609	0.457	433.146	434.153	C_AA_TM	15339	0	15339	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	9	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	9	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	12	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	12	03	10	TRUE	1.21	0.457	433.146	434.153	C_AA_TM	7735	0	7735	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	12	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-01	Ranitidine	4	12	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.2969238416084808	5683.75	5000	1.13675	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	0	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	0	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	0	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	0	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	0.75	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	0.75	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	0.75	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	0.75	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	1.5	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	1.5	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	1.5	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	1.5	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	3	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	3	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	7451	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	3	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	3	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	6	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	6	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	6	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	6	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	9	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	9	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	9	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	9	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	12	02	10	TRUE	0.608	0.457	433.146	434.153	C_AA_TM	12379	0	12379	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	12	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	12	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	T-02	Ranitidine	4	12	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	0.1817328304078223	6844.75	5000	1.36895	FALSE
M_RANITIDINE_8	P-01	Ranitidine	4	0	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	0	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	0	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	0	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	0.75	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	0.75	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	0.75	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	0.75	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	1.5	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	1.5	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	1.5	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	3	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	3	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	7451	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	3	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	3	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	6	02	10	TRUE	0.685	0.457	433.146	434.153	C_AA_TM	55155	0	55155	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	6	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	6	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	9	02	10	TRUE	0.699	0.457	433.146	434.153	C_AA_TM	144460	0	144460	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	9	03	10	TRUE	0.699	0.457	433.146	434.153	C_AA_TM	81914	0	81914	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	9	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	9	12	10	TRUE	0.689	0.457	433.146	434.153	C_AA_TM	62582	0	62582	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	12	02	10	TRUE	0.699	0.457	433.146	434.153	C_AA_TM	255508	0	255508	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	12	03	10	TRUE	0.69	0.457	433.146	434.153	C_AA_TM	200405	0	200405	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	12	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-01	Ranitidine	4	12	12	10	TRUE	0.687	0.457	433.146	434.153	C_AA_TM	147580	0	147580	5.5387264502921305e-5	152123.25	5000	30.42465	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	0	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	0	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	0	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	0	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	0.75	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	0.75	03	10	TRUE	0.598	0.457	433.146	434.153	C_AA_TM	16173	0	16173	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	0.75	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	0.75	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	1.5	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	1.5	03	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	1.5	10	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	1.5	12	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	3	02	10	TRUE	0	0.457	433.146	434.153	C_AA_TM	0	0	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
M_RANITIDINE_8	P-02	Ranitidine	4	3	03	10	TRUE	1.276	0.457	433.146	434.153	C_AA_TM	7159	7451	5000	4.71989886399273e-5	48527.75	5000	9.70555	TRUE
